TenantId,"TimeGenerated [UTC]",Id,Source,Name,Url,Success,ResultCode,DurationMs,PerformanceBucket,Properties,Measurements,OperationName,OperationId,OperationLinks,ParentId,SyntheticSource,SessionId,UserId,UserAuthenticatedId,UserAccountId,AppVersion,AppRoleName,AppRoleInstance,ClientType,ClientModel,ClientOS,ClientIP,ClientCity,ClientStateOrProvince,ClientCountryOrRegion,ClientBrowser,ResourceGUID,IKey,SDKVersion,ItemCount,ReferencedItemId,ReferencedType,SourceSystem,Type,"_ResourceId"
"6dee7b41-6a9a-482a-8202-c12c3fb0776f","22/10/2025, 16:51:16.387","|2f9007b3-41fe064e0b99ad3c.",,"GET /swagger","https://apimanagement-claimstatusapi-3.azure-api.net/swagger",false,404,"0.3952","<250ms","{""Service ID"":""apimanagement-claimstatusapi-3"",""Region"":""UK South"",""Request Id"":""1abc40d9-7575-40fe-87b7-0134334406e4"",""Service Name"":""apimanagement-claimstatusapi-3.azure-api.net"",""Cache"":""None"",""Service Type"":""API Management"",""HTTP Method"":""GET""}","{""Response Size"":198,""Request Size"":0,""Client Time (in ms)"":0}","GET /swagger","2f9007b3-41fe064e0b99ad3c",,"2f9007b3-41fe064e0b99ad3c",,,,,,,"apimanagement-claimstatusapi-3 UK South","apimanagement-claimstatusapi-3 UK South",PC,,,"0.0.0.0","San Jose",California,"United States",,"9f58dce2-312b-4400-94c8-b7fbdc9e1c1a","06e57e63-09ae-4403-9280-5677b2762f33","apim:0.49.24887.0",1,,,Azure,AppRequests,"/subscriptions/57adb136-00fe-4aa7-b866-fa3dc7aef808/resourcegroups/rg-cnalv2-introspect2b-test-3/providers/microsoft.insights/components/ai-claimstatusapi-3"
"6dee7b41-6a9a-482a-8202-c12c3fb0776f","22/10/2025, 11:41:06.778","|2f9007b2-41fe064e0b99ad3c.",,"GET /","https://apimanagement-claimstatusapi-3.azure-api.net/",false,404,"0.3511","<250ms","{""Service ID"":""apimanagement-claimstatusapi-3"",""Region"":""UK South"",""Request Id"":""a07eb383-8960-46e2-a9d4-3e37e0263b06"",""Service Name"":""apimanagement-claimstatusapi-3.azure-api.net"",""Cache"":""None"",""Service Type"":""API Management"",""HTTP Method"":""GET""}","{""Response Size"":198,""Request Size"":0,""Client Time (in ms)"":0}","GET /","2f9007b2-41fe064e0b99ad3c",,"2f9007b2-41fe064e0b99ad3c",,,,,,,"apimanagement-claimstatusapi-3 UK South","apimanagement-claimstatusapi-3 UK South",PC,,,"0.0.0.0",Washington,"District Of Columbia","United States",,"9f58dce2-312b-4400-94c8-b7fbdc9e1c1a","06e57e63-09ae-4403-9280-5677b2762f33","apim:0.49.24887.0",1,,,Azure,AppRequests,"/subscriptions/57adb136-00fe-4aa7-b866-fa3dc7aef808/resourcegroups/rg-cnalv2-introspect2b-test-3/providers/microsoft.insights/components/ai-claimstatusapi-3"
"6dee7b41-6a9a-482a-8202-c12c3fb0776f","22/10/2025, 07:45:22.658","|2f9007b1-41fe064e0b99ad3c.",,"GET /favicon.ico","https://apimanagement-claimstatusapi-3.azure-api.net/favicon.ico",false,404,"0.3609","<250ms","{""Service ID"":""apimanagement-claimstatusapi-3"",""Region"":""UK South"",""Request Id"":""6b5a1ea3-ba05-4b65-a1f6-aa77a61b4dd7"",""Service Name"":""apimanagement-claimstatusapi-3.azure-api.net"",""Cache"":""None"",""Service Type"":""API Management"",""HTTP Method"":""GET""}","{""Response Size"":198,""Request Size"":0,""Client Time (in ms)"":0}","GET /favicon.ico","2f9007b1-41fe064e0b99ad3c",,"2f9007b1-41fe064e0b99ad3c",,,,,,,"apimanagement-claimstatusapi-3 UK South","apimanagement-claimstatusapi-3 UK South",PC,,,"0.0.0.0",Bluefield,"West Virginia","United States",,"9f58dce2-312b-4400-94c8-b7fbdc9e1c1a","06e57e63-09ae-4403-9280-5677b2762f33","apim:0.49.24887.0",1,,,Azure,AppRequests,"/subscriptions/57adb136-00fe-4aa7-b866-fa3dc7aef808/resourcegroups/rg-cnalv2-introspect2b-test-3/providers/microsoft.insights/components/ai-claimstatusapi-3"
"6dee7b41-6a9a-482a-8202-c12c3fb0776f","22/10/2025, 07:45:22.517","|2f9007b0-41fe064e0b99ad3c.",,"GET /","https://apimanagement-claimstatusapi-3.azure-api.net/",false,404,"0.3449","<250ms","{""Service ID"":""apimanagement-claimstatusapi-3"",""Region"":""UK South"",""Request Id"":""b99d45c9-7f9a-4985-af46-041be01031a2"",""Service Name"":""apimanagement-claimstatusapi-3.azure-api.net"",""Cache"":""None"",""Service Type"":""API Management"",""HTTP Method"":""GET""}","{""Response Size"":198,""Request Size"":0,""Client Time (in ms)"":0}","GET /","2f9007b0-41fe064e0b99ad3c",,"2f9007b0-41fe064e0b99ad3c",,,,,,,"apimanagement-claimstatusapi-3 UK South","apimanagement-claimstatusapi-3 UK South",PC,,,"0.0.0.0",Bluefield,"West Virginia","United States",,"9f58dce2-312b-4400-94c8-b7fbdc9e1c1a","06e57e63-09ae-4403-9280-5677b2762f33","apim:0.49.24887.0",1,,,Azure,AppRequests,"/subscriptions/57adb136-00fe-4aa7-b866-fa3dc7aef808/resourcegroups/rg-cnalv2-introspect2b-test-3/providers/microsoft.insights/components/ai-claimstatusapi-3"
"6dee7b41-6a9a-482a-8202-c12c3fb0776f","22/10/2025, 07:45:22.501","|2f9007af-41fe064e0b99ad3c.",,"GET /favicon.ico","http://apimanagement-claimstatusapi-3.azure-api.net/favicon.ico",false,404,"0.23","<250ms","{""Service ID"":""apimanagement-claimstatusapi-3"",""Region"":""UK South"",""Request Id"":""e05f83cc-507d-4362-9c1b-b92fb9de8841"",""Service Name"":""apimanagement-claimstatusapi-3.azure-api.net"",""Cache"":""None"",""Service Type"":""API Management"",""HTTP Method"":""GET""}","{""Response Size"":198,""Request Size"":0,""Client Time (in ms)"":0}","GET /favicon.ico","2f9007af-41fe064e0b99ad3c",,"2f9007af-41fe064e0b99ad3c",,,,,,,"apimanagement-claimstatusapi-3 UK South","apimanagement-claimstatusapi-3 UK South",PC,,,"0.0.0.0",Bluefield,"West Virginia","United States",,"9f58dce2-312b-4400-94c8-b7fbdc9e1c1a","06e57e63-09ae-4403-9280-5677b2762f33","apim:0.49.24887.0",1,,,Azure,AppRequests,"/subscriptions/57adb136-00fe-4aa7-b866-fa3dc7aef808/resourcegroups/rg-cnalv2-introspect2b-test-3/providers/microsoft.insights/components/ai-claimstatusapi-3"
"6dee7b41-6a9a-482a-8202-c12c3fb0776f","22/10/2025, 07:45:22.486","|2f9007ae-41fe064e0b99ad3c.",,"GET /","http://apimanagement-claimstatusapi-3.azure-api.net/",false,404,"0.38","<250ms","{""Service ID"":""apimanagement-claimstatusapi-3"",""Region"":""UK South"",""Request Id"":""f6848080-5ea0-41d4-86a9-a03e67937aa3"",""Service Name"":""apimanagement-claimstatusapi-3.azure-api.net"",""Cache"":""None"",""Service Type"":""API Management"",""HTTP Method"":""GET""}","{""Response Size"":198,""Request Size"":0,""Client Time (in ms)"":0}","GET /","2f9007ae-41fe064e0b99ad3c",,"2f9007ae-41fe064e0b99ad3c",,,,,,,"apimanagement-claimstatusapi-3 UK South","apimanagement-claimstatusapi-3 UK South",PC,,,"0.0.0.0",Bluefield,"West Virginia","United States",,"9f58dce2-312b-4400-94c8-b7fbdc9e1c1a","06e57e63-09ae-4403-9280-5677b2762f33","apim:0.49.24887.0",1,,,Azure,AppRequests,"/subscriptions/57adb136-00fe-4aa7-b866-fa3dc7aef808/resourcegroups/rg-cnalv2-introspect2b-test-3/providers/microsoft.insights/components/ai-claimstatusapi-3"
"6dee7b41-6a9a-482a-8202-c12c3fb0776f","22/10/2025, 07:13:03.061","|2f9007ad-41fe064e0b99ad3c.",,"GET /","https://apimanagement-claimstatusapi-3.azure-api.net/",false,404,"0.3573","<250ms","{""Service ID"":""apimanagement-claimstatusapi-3"",""Region"":""UK South"",""Request Id"":""483a2330-1a64-46fa-b794-f387544b3bae"",""Service Name"":""apimanagement-claimstatusapi-3.azure-api.net"",""Cache"":""None"",""Service Type"":""API Management"",""HTTP Method"":""GET""}","{""Response Size"":198,""Request Size"":0,""Client Time (in ms)"":0}","GET /","2f9007ad-41fe064e0b99ad3c",,"2f9007ad-41fe064e0b99ad3c",,,,,,,"apimanagement-claimstatusapi-3 UK South","apimanagement-claimstatusapi-3 UK South",PC,,,"0.0.0.0",Edison,"New Jersey","United States",,"9f58dce2-312b-4400-94c8-b7fbdc9e1c1a","06e57e63-09ae-4403-9280-5677b2762f33","apim:0.49.24887.0",1,,,Azure,AppRequests,"/subscriptions/57adb136-00fe-4aa7-b866-fa3dc7aef808/resourcegroups/rg-cnalv2-introspect2b-test-3/providers/microsoft.insights/components/ai-claimstatusapi-3"
"6dee7b41-6a9a-482a-8202-c12c3fb0776f","22/10/2025, 07:12:49.818","|2f9007ac-41fe064e0b99ad3c.",,"GET /","https://apimanagement-claimstatusapi-3-uksouth-01.regional.azure-api.net/",false,404,"0.397","<250ms","{""Service ID"":""apimanagement-claimstatusapi-3"",""Region"":""UK South"",""Request Id"":""044d1caa-6c0c-4baa-8ddc-84e62d94cce9"",""Service Name"":""apimanagement-claimstatusapi-3.azure-api.net"",""Cache"":""None"",""Service Type"":""API Management"",""HTTP Method"":""GET""}","{""Response Size"":198,""Request Size"":0,""Client Time (in ms)"":0}","GET /","2f9007ac-41fe064e0b99ad3c",,"2f9007ac-41fe064e0b99ad3c",,,,,,,"apimanagement-claimstatusapi-3 UK South","apimanagement-claimstatusapi-3 UK South",PC,,,"0.0.0.0",Edison,"New Jersey","United States",,"9f58dce2-312b-4400-94c8-b7fbdc9e1c1a","06e57e63-09ae-4403-9280-5677b2762f33","apim:0.49.24887.0",1,,,Azure,AppRequests,"/subscriptions/57adb136-00fe-4aa7-b866-fa3dc7aef808/resourcegroups/rg-cnalv2-introspect2b-test-3/providers/microsoft.insights/components/ai-claimstatusapi-3"
"6dee7b41-6a9a-482a-8202-c12c3fb0776f","22/10/2025, 06:28:13.817","|2f9007ab-41fe064e0b99ad3c.",,"GET /migadmin/lang/legacy/legacy/filechecksum","https://apimanagement-claimstatusapi-3.azure-api.net/migadmin/lang/legacy/legacy/filechecksum",false,404,"0.4318","<250ms","{""Service ID"":""apimanagement-claimstatusapi-3"",""Region"":""UK South"",""Request Id"":""6161006c-d06f-468a-b8a9-242ff4470fb9"",""Service Name"":""apimanagement-claimstatusapi-3.azure-api.net"",""Cache"":""None"",""Service Type"":""API Management"",""HTTP Method"":""GET""}","{""Response Size"":198,""Request Size"":0,""Client Time (in ms)"":0}","GET /migadmin/lang/legacy/legacy/filechecksum","2f9007ab-41fe064e0b99ad3c",,"2f9007ab-41fe064e0b99ad3c",,,,,,,"apimanagement-claimstatusapi-3 UK South","apimanagement-claimstatusapi-3 UK South",PC,,,"0.0.0.0",Hillsboro,Oregon,"United States",,"9f58dce2-312b-4400-94c8-b7fbdc9e1c1a","06e57e63-09ae-4403-9280-5677b2762f33","apim:0.49.24887.0",1,,,Azure,AppRequests,"/subscriptions/57adb136-00fe-4aa7-b866-fa3dc7aef808/resourcegroups/rg-cnalv2-introspect2b-test-3/providers/microsoft.insights/components/ai-claimstatusapi-3"
"6dee7b41-6a9a-482a-8202-c12c3fb0776f","22/10/2025, 06:27:22.208","|2f9007aa-41fe064e0b99ad3c.",,"GET /lang/legacy/filechecksum","https://apimanagement-claimstatusapi-3.azure-api.net/lang/legacy/filechecksum",false,404,"0.389","<250ms","{""Service ID"":""apimanagement-claimstatusapi-3"",""Region"":""UK South"",""Request Id"":""0d041fdc-2560-49e9-a311-cda921aff7c9"",""Service Name"":""apimanagement-claimstatusapi-3.azure-api.net"",""Cache"":""None"",""Service Type"":""API Management"",""HTTP Method"":""GET""}","{""Response Size"":198,""Request Size"":0,""Client Time (in ms)"":0}","GET /lang/legacy/filechecksum","2f9007aa-41fe064e0b99ad3c",,"2f9007aa-41fe064e0b99ad3c",,,,,,,"apimanagement-claimstatusapi-3 UK South","apimanagement-claimstatusapi-3 UK South",PC,,,"0.0.0.0",Hillsboro,Oregon,"United States",,"9f58dce2-312b-4400-94c8-b7fbdc9e1c1a","06e57e63-09ae-4403-9280-5677b2762f33","apim:0.49.24887.0",1,,,Azure,AppRequests,"/subscriptions/57adb136-00fe-4aa7-b866-fa3dc7aef808/resourcegroups/rg-cnalv2-introspect2b-test-3/providers/microsoft.insights/components/ai-claimstatusapi-3"
"6dee7b41-6a9a-482a-8202-c12c3fb0776f","22/10/2025, 06:26:14.555","|2f9007a9-41fe064e0b99ad3c.",,"GET /static/lang/custom/sbin/init","https://apimanagement-claimstatusapi-3.azure-api.net/static/lang/custom/sbin/init",false,404,"0.4066","<250ms","{""Service ID"":""apimanagement-claimstatusapi-3"",""Region"":""UK South"",""Request Id"":""9e02f814-6fda-4c8b-a8ca-dba284dae3cc"",""Service Name"":""apimanagement-claimstatusapi-3.azure-api.net"",""Cache"":""None"",""Service Type"":""API Management"",""HTTP Method"":""GET""}","{""Response Size"":198,""Request Size"":0,""Client Time (in ms)"":0}","GET /static/lang/custom/sbin/init","2f9007a9-41fe064e0b99ad3c",,"2f9007a9-41fe064e0b99ad3c",,,,,,,"apimanagement-claimstatusapi-3 UK South","apimanagement-claimstatusapi-3 UK South",PC,,,"0.0.0.0",Hillsboro,Oregon,"United States",,"9f58dce2-312b-4400-94c8-b7fbdc9e1c1a","06e57e63-09ae-4403-9280-5677b2762f33","apim:0.49.24887.0",1,,,Azure,AppRequests,"/subscriptions/57adb136-00fe-4aa7-b866-fa3dc7aef808/resourcegroups/rg-cnalv2-introspect2b-test-3/providers/microsoft.insights/components/ai-claimstatusapi-3"
"6dee7b41-6a9a-482a-8202-c12c3fb0776f","22/10/2025, 06:25:52.822","|2f9007a8-41fe064e0b99ad3c.",,"GET /lang/custom/sbin/init","https://apimanagement-claimstatusapi-3.azure-api.net/lang/custom/sbin/init",false,404,"0.3977","<250ms","{""Service ID"":""apimanagement-claimstatusapi-3"",""Region"":""UK South"",""Request Id"":""de12236a-63ae-4a3d-9fa6-662d61ed6604"",""Service Name"":""apimanagement-claimstatusapi-3.azure-api.net"",""Cache"":""None"",""Service Type"":""API Management"",""HTTP Method"":""GET""}","{""Response Size"":198,""Request Size"":0,""Client Time (in ms)"":0}","GET /lang/custom/sbin/init","2f9007a8-41fe064e0b99ad3c",,"2f9007a8-41fe064e0b99ad3c",,,,,,,"apimanagement-claimstatusapi-3 UK South","apimanagement-claimstatusapi-3 UK South",PC,,,"0.0.0.0",Hillsboro,Oregon,"United States",,"9f58dce2-312b-4400-94c8-b7fbdc9e1c1a","06e57e63-09ae-4403-9280-5677b2762f33","apim:0.49.24887.0",1,,,Azure,AppRequests,"/subscriptions/57adb136-00fe-4aa7-b866-fa3dc7aef808/resourcegroups/rg-cnalv2-introspect2b-test-3/providers/microsoft.insights/components/ai-claimstatusapi-3"
"6dee7b41-6a9a-482a-8202-c12c3fb0776f","22/10/2025, 06:25:00.631","|2f9007a7-41fe064e0b99ad3c.",,"GET /login","https://apimanagement-claimstatusapi-3.azure-api.net/login",false,404,"0.3588","<250ms","{""Service ID"":""apimanagement-claimstatusapi-3"",""Region"":""UK South"",""Request Id"":""3df3ca85-09a7-4d27-b7bd-19e24d809547"",""Service Name"":""apimanagement-claimstatusapi-3.azure-api.net"",""Cache"":""None"",""Service Type"":""API Management"",""HTTP Method"":""GET""}","{""Response Size"":198,""Request Size"":0,""Client Time (in ms)"":0}","GET /login","2f9007a7-41fe064e0b99ad3c",,"2f9007a7-41fe064e0b99ad3c",,,,,,,"apimanagement-claimstatusapi-3 UK South","apimanagement-claimstatusapi-3 UK South",PC,,,"0.0.0.0",Hillsboro,Oregon,"United States",,"9f58dce2-312b-4400-94c8-b7fbdc9e1c1a","06e57e63-09ae-4403-9280-5677b2762f33","apim:0.49.24887.0",1,,,Azure,AppRequests,"/subscriptions/57adb136-00fe-4aa7-b866-fa3dc7aef808/resourcegroups/rg-cnalv2-introspect2b-test-3/providers/microsoft.insights/components/ai-claimstatusapi-3"
"6dee7b41-6a9a-482a-8202-c12c3fb0776f","22/10/2025, 06:23:59.114","|2f9007a6-41fe064e0b99ad3c.",,"GET /fonts/ftnt-icons.woff","https://apimanagement-claimstatusapi-3.azure-api.net/fonts/ftnt-icons.woff",false,404,"0.3361","<250ms","{""Service ID"":""apimanagement-claimstatusapi-3"",""Region"":""UK South"",""Request Id"":""4e33a07c-a958-4a72-aced-7e330a7309c3"",""Service Name"":""apimanagement-claimstatusapi-3.azure-api.net"",""Cache"":""None"",""Service Type"":""API Management"",""HTTP Method"":""GET""}","{""Response Size"":198,""Request Size"":0,""Client Time (in ms)"":0}","GET /fonts/ftnt-icons.woff","2f9007a6-41fe064e0b99ad3c",,"2f9007a6-41fe064e0b99ad3c",,,,,,,"apimanagement-claimstatusapi-3 UK South","apimanagement-claimstatusapi-3 UK South",PC,,,"0.0.0.0",Hillsboro,Oregon,"United States",,"9f58dce2-312b-4400-94c8-b7fbdc9e1c1a","06e57e63-09ae-4403-9280-5677b2762f33","apim:0.49.24887.0",1,,,Azure,AppRequests,"/subscriptions/57adb136-00fe-4aa7-b866-fa3dc7aef808/resourcegroups/rg-cnalv2-introspect2b-test-3/providers/microsoft.insights/components/ai-claimstatusapi-3"
"6dee7b41-6a9a-482a-8202-c12c3fb0776f","22/10/2025, 06:22:41.852","|2f9007a5-41fe064e0b99ad3c.",,"GET /remote/logincheck","https://apimanagement-claimstatusapi-3.azure-api.net/remote/logincheck",false,404,"0.4246","<250ms","{""Service ID"":""apimanagement-claimstatusapi-3"",""Region"":""UK South"",""Request Id"":""90f88950-3955-494c-9793-46d18fdecfba"",""Service Name"":""apimanagement-claimstatusapi-3.azure-api.net"",""Cache"":""None"",""Service Type"":""API Management"",""HTTP Method"":""GET""}","{""Response Size"":198,""Request Size"":0,""Client Time (in ms)"":0}","GET /remote/logincheck","2f9007a5-41fe064e0b99ad3c",,"2f9007a5-41fe064e0b99ad3c",,,,,,,"apimanagement-claimstatusapi-3 UK South","apimanagement-claimstatusapi-3 UK South",PC,,,"0.0.0.0",Hillsboro,Oregon,"United States",,"9f58dce2-312b-4400-94c8-b7fbdc9e1c1a","06e57e63-09ae-4403-9280-5677b2762f33","apim:0.49.24887.0",1,,,Azure,AppRequests,"/subscriptions/57adb136-00fe-4aa7-b866-fa3dc7aef808/resourcegroups/rg-cnalv2-introspect2b-test-3/providers/microsoft.insights/components/ai-claimstatusapi-3"
"6dee7b41-6a9a-482a-8202-c12c3fb0776f","22/10/2025, 06:22:29.934","|2f9007a4-41fe064e0b99ad3c.",,"GET /api/v2/static/not.found","https://apimanagement-claimstatusapi-3.azure-api.net/api/v2/static/not.found",false,404,"0.4371","<250ms","{""Service ID"":""apimanagement-claimstatusapi-3"",""Region"":""UK South"",""Request Id"":""70a59b9b-e813-4c30-8960-546047035f02"",""Service Name"":""apimanagement-claimstatusapi-3.azure-api.net"",""Cache"":""None"",""Service Type"":""API Management"",""HTTP Method"":""GET""}","{""Response Size"":198,""Request Size"":0,""Client Time (in ms)"":0}","GET /api/v2/static/not.found","2f9007a4-41fe064e0b99ad3c",,"2f9007a4-41fe064e0b99ad3c",,,,,,,"apimanagement-claimstatusapi-3 UK South","apimanagement-claimstatusapi-3 UK South",PC,,,"0.0.0.0",Hillsboro,Oregon,"United States",,"9f58dce2-312b-4400-94c8-b7fbdc9e1c1a","06e57e63-09ae-4403-9280-5677b2762f33","apim:0.49.24887.0",1,,,Azure,AppRequests,"/subscriptions/57adb136-00fe-4aa7-b866-fa3dc7aef808/resourcegroups/rg-cnalv2-introspect2b-test-3/providers/microsoft.insights/components/ai-claimstatusapi-3"
"6dee7b41-6a9a-482a-8202-c12c3fb0776f","22/10/2025, 05:49:52.246","|2f9007a3-41fe064e0b99ad3c.",,"GET /","http://apimanagement-claimstatusapi-3-uksouth-01.regional.azure-api.net/",false,404,"0.426","<250ms","{""Service ID"":""apimanagement-claimstatusapi-3"",""Region"":""UK South"",""Request Id"":""4ec99dd8-dd67-45aa-9b4b-68b10823acb0"",""Service Name"":""apimanagement-claimstatusapi-3.azure-api.net"",""Cache"":""None"",""Service Type"":""API Management"",""HTTP Method"":""GET""}","{""Response Size"":198,""Request Size"":0,""Client Time (in ms)"":0}","GET /","2f9007a3-41fe064e0b99ad3c",,"2f9007a3-41fe064e0b99ad3c",,,,,,,"apimanagement-claimstatusapi-3 UK South","apimanagement-claimstatusapi-3 UK South",PC,,,"0.0.0.0",Columbus,Ohio,"United States",,"9f58dce2-312b-4400-94c8-b7fbdc9e1c1a","06e57e63-09ae-4403-9280-5677b2762f33","apim:0.49.24887.0",1,,,Azure,AppRequests,"/subscriptions/57adb136-00fe-4aa7-b866-fa3dc7aef808/resourcegroups/rg-cnalv2-introspect2b-test-3/providers/microsoft.insights/components/ai-claimstatusapi-3"
"6dee7b41-6a9a-482a-8202-c12c3fb0776f","22/10/2025, 05:49:32.148","|2f9007a2-41fe064e0b99ad3c.",,"GET /","http://apimanagement-claimstatusapi-3.azure-api.net/",false,404,"0.3797","<250ms","{""Service ID"":""apimanagement-claimstatusapi-3"",""Region"":""UK South"",""Request Id"":""af4fc118-1ae0-4ba7-b5e5-92528e520339"",""Service Name"":""apimanagement-claimstatusapi-3.azure-api.net"",""Cache"":""None"",""Service Type"":""API Management"",""HTTP Method"":""GET""}","{""Response Size"":198,""Request Size"":0,""Client Time (in ms)"":0}","GET /","2f9007a2-41fe064e0b99ad3c",,"2f9007a2-41fe064e0b99ad3c",,,,,,,"apimanagement-claimstatusapi-3 UK South","apimanagement-claimstatusapi-3 UK South",PC,,,"0.0.0.0",Columbus,Ohio,"United States",,"9f58dce2-312b-4400-94c8-b7fbdc9e1c1a","06e57e63-09ae-4403-9280-5677b2762f33","apim:0.49.24887.0",1,,,Azure,AppRequests,"/subscriptions/57adb136-00fe-4aa7-b866-fa3dc7aef808/resourcegroups/rg-cnalv2-introspect2b-test-3/providers/microsoft.insights/components/ai-claimstatusapi-3"
"6dee7b41-6a9a-482a-8202-c12c3fb0776f","22/10/2025, 05:00:50.652","|2f9007a1-41fe064e0b99ad3c.",,"GET /","https://apimanagement-claimstatusapi-3.azure-api.net/",false,404,"0.2989","<250ms","{""Service ID"":""apimanagement-claimstatusapi-3"",""Region"":""UK South"",""Request Id"":""af06424e-1402-46bf-b3f2-97a1a7690805"",""Service Name"":""apimanagement-claimstatusapi-3.azure-api.net"",""Cache"":""None"",""Service Type"":""API Management"",""HTTP Method"":""GET""}","{""Response Size"":198,""Request Size"":0,""Client Time (in ms)"":0}","GET /","2f9007a1-41fe064e0b99ad3c",,"2f9007a1-41fe064e0b99ad3c",,,,,,,"apimanagement-claimstatusapi-3 UK South","apimanagement-claimstatusapi-3 UK South",PC,,,"0.0.0.0",,,Macedonia,,"9f58dce2-312b-4400-94c8-b7fbdc9e1c1a","06e57e63-09ae-4403-9280-5677b2762f33","apim:0.49.24887.0",1,,,Azure,AppRequests,"/subscriptions/57adb136-00fe-4aa7-b866-fa3dc7aef808/resourcegroups/rg-cnalv2-introspect2b-test-3/providers/microsoft.insights/components/ai-claimstatusapi-3"
"6dee7b41-6a9a-482a-8202-c12c3fb0776f","22/10/2025, 05:00:50.621","|2f9007a0-41fe064e0b99ad3c.",,"GET /","https://apimanagement-claimstatusapi-3-uksouth-01.regional.azure-api.net/",false,404,"0.4305","<250ms","{""Service ID"":""apimanagement-claimstatusapi-3"",""Region"":""UK South"",""Request Id"":""3846b0f1-8621-472f-9f5a-726d4f9d02e2"",""Service Name"":""apimanagement-claimstatusapi-3.azure-api.net"",""Cache"":""None"",""Service Type"":""API Management"",""HTTP Method"":""GET""}","{""Response Size"":198,""Request Size"":0,""Client Time (in ms)"":0}","GET /","2f9007a0-41fe064e0b99ad3c",,"2f9007a0-41fe064e0b99ad3c",,,,,,,"apimanagement-claimstatusapi-3 UK South","apimanagement-claimstatusapi-3 UK South",PC,,,"0.0.0.0",,,Macedonia,,"9f58dce2-312b-4400-94c8-b7fbdc9e1c1a","06e57e63-09ae-4403-9280-5677b2762f33","apim:0.49.24887.0",1,,,Azure,AppRequests,"/subscriptions/57adb136-00fe-4aa7-b866-fa3dc7aef808/resourcegroups/rg-cnalv2-introspect2b-test-3/providers/microsoft.insights/components/ai-claimstatusapi-3"
"6dee7b41-6a9a-482a-8202-c12c3fb0776f","21/10/2025, 23:11:20.170","|2f90079f-41fe064e0b99ad3c.",,"GET /","https://apimanagement-claimstatusapi-3.azure-api.net/",false,404,"0.3251","<250ms","{""Service ID"":""apimanagement-claimstatusapi-3"",""Region"":""UK South"",""Request Id"":""5789a0d1-64d6-41f1-b638-1d724bf6aebe"",""Service Name"":""apimanagement-claimstatusapi-3.azure-api.net"",""Cache"":""None"",""Service Type"":""API Management"",""HTTP Method"":""GET""}","{""Response Size"":198,""Request Size"":0,""Client Time (in ms)"":0}","GET /","2f90079f-41fe064e0b99ad3c",,"2f90079f-41fe064e0b99ad3c",,,,,,,"apimanagement-claimstatusapi-3 UK South","apimanagement-claimstatusapi-3 UK South",PC,,,"0.0.0.0",Moskva,Moskva,"Russian Federation",,"9f58dce2-312b-4400-94c8-b7fbdc9e1c1a","06e57e63-09ae-4403-9280-5677b2762f33","apim:0.49.24887.0",1,,,Azure,AppRequests,"/subscriptions/57adb136-00fe-4aa7-b866-fa3dc7aef808/resourcegroups/rg-cnalv2-introspect2b-test-3/providers/microsoft.insights/components/ai-claimstatusapi-3"
"6dee7b41-6a9a-482a-8202-c12c3fb0776f","21/10/2025, 23:11:17.934","|2f90079e-41fe064e0b99ad3c.",,"GET /","http://apimanagement-claimstatusapi-3-uksouth-01.regional.azure-api.net/",false,404,"0.3992","<250ms","{""Service ID"":""apimanagement-claimstatusapi-3"",""Region"":""UK South"",""Request Id"":""8c1a6cb1-3085-4850-b56b-04c7b7ac171c"",""Service Name"":""apimanagement-claimstatusapi-3.azure-api.net"",""Cache"":""None"",""Service Type"":""API Management"",""HTTP Method"":""GET""}","{""Response Size"":198,""Request Size"":0,""Client Time (in ms)"":0}","GET /","2f90079e-41fe064e0b99ad3c",,"2f90079e-41fe064e0b99ad3c",,,,,,,"apimanagement-claimstatusapi-3 UK South","apimanagement-claimstatusapi-3 UK South",PC,,,"0.0.0.0",Moskva,Moskva,"Russian Federation",,"9f58dce2-312b-4400-94c8-b7fbdc9e1c1a","06e57e63-09ae-4403-9280-5677b2762f33","apim:0.49.24887.0",1,,,Azure,AppRequests,"/subscriptions/57adb136-00fe-4aa7-b866-fa3dc7aef808/resourcegroups/rg-cnalv2-introspect2b-test-3/providers/microsoft.insights/components/ai-claimstatusapi-3"
"6dee7b41-6a9a-482a-8202-c12c3fb0776f","21/10/2025, 23:11:17.481","|2f90079d-41fe064e0b99ad3c.",,"GET /","http://apimanagement-claimstatusapi-3.azure-api.net/",false,404,"0.4492","<250ms","{""Service ID"":""apimanagement-claimstatusapi-3"",""Region"":""UK South"",""Request Id"":""b3830029-0d33-457e-b8c7-e4309dc571b3"",""Service Name"":""apimanagement-claimstatusapi-3.azure-api.net"",""Cache"":""None"",""Service Type"":""API Management"",""HTTP Method"":""GET""}","{""Response Size"":198,""Request Size"":0,""Client Time (in ms)"":0}","GET /","2f90079d-41fe064e0b99ad3c",,"2f90079d-41fe064e0b99ad3c",,,,,,,"apimanagement-claimstatusapi-3 UK South","apimanagement-claimstatusapi-3 UK South",PC,,,"0.0.0.0",Redmond,Washington,"United States",,"9f58dce2-312b-4400-94c8-b7fbdc9e1c1a","06e57e63-09ae-4403-9280-5677b2762f33","apim:0.49.24887.0",1,,,Azure,AppRequests,"/subscriptions/57adb136-00fe-4aa7-b866-fa3dc7aef808/resourcegroups/rg-cnalv2-introspect2b-test-3/providers/microsoft.insights/components/ai-claimstatusapi-3"
